,Country Code,Year,TotalXpd,Country Name,Region,PCAPXpd,IncomeGroup,Mortality
2022,OMN,2013,2.76083902,Oman,Middle East & North Africa,562.89,High income,11.2
2023,PAK,2013,2.70392397,Pakistan,South Asia,33.64,Lower middle income,85.7
2024,PAN,2013,8.08587822,Panama,Latin America & Caribbean,906.14,Upper middle income,17.9
2025,PER,2013,5.23182008,Peru,Latin America & Caribbean,346.49,Upper middle income,17.4
2026,PHL,2013,4.55778632,Philippines,East Asia & Pacific,127.09,Lower middle income,29.6
2027,PLW,2013,9.26707342,Palau,East Asia & Pacific,1089.77,High income,17.6
2028,PNG,2013,4.7785428,Papua New Guinea,East Asia & Pacific,100.77,Lower middle income,59.5
2029,POL,2013,6.404260900000001,Poland,Europe & Central Asia,881.77,High income,5.2
2030,PRT,2013,9.55334024,Portugal,Europe & Central Asia,2059.46,High income,3.7
2031,PRY,2013,10.49411979,Paraguay,Latin America & Caribbean,469.01,Upper middle income,21.9
2032,QAT,2013,2.14592773,Qatar,Middle East & North Africa,2067.51,High income,8.7
2033,ROU,2013,5.59558777,Romania,Europe & Central Asia,535.48,Upper middle income,10.0
2034,RUS,2013,7.09185941,Russian Federation,Europe & Central Asia,1023.9,Upper middle income,8.6
2035,RWA,2013,7.688365299999999,Rwanda,Sub-Saharan Africa,52.2,Low income,46.8
2036,SAU,2013,4.24536506,Saudi Arabia,Middle East & North Africa,1052.1,High income,14.2
2037,SDN,2013,8.42182058,Sudan,Sub-Saharan Africa,119.38,Lower middle income,70.9
2038,SEN,2013,4.51055336,Senegal,Sub-Saharan Africa,46.92,Low income,55.5
2039,SGP,2013,4.52704132,Singapore,East Asia & Pacific,2531.5,High income,2.7
2040,SLB,2013,5.42167209,Solomon Islands,East Asia & Pacific,102.47,Lower middle income,27.2
2041,SLE,2013,11.58532421,Sierra Leone,Sub-Saharan Africa,92.4,Low income,132.0
2042,SLV,2013,6.94580058,El Salvador,Latin America & Caribbean,276.7,Lower middle income,16.8
2043,SMR,2013,6.04907828,San Marino,Europe & Central Asia,3472.71,High income,3.1
2044,SRB,2013,10.11558912,Serbia,Europe & Central Asia,644.55,Upper middle income,6.9
2045,STP,2013,9.76121412,Sao Tome and Principe,Sub-Saharan Africa,182.78,Lower middle income,38.6
2046,SUR,2013,5.96477182,Suriname,Latin America & Caribbean,592.48,Upper middle income,21.9
2047,SVK,2013,8.00422824,Slovak Republic,Europe & Central Asia,1417.02,High income,6.4
2048,SVN,2013,9.29292245,Slovenia,Europe & Central Asia,2114.88,High income,2.7
2049,SWE,2013,11.96648921,Sweden,Europe & Central Asia,7000.16,High income,2.9
2050,SWZ,2013,9.65813772,Swaziland,Sub-Saharan Africa,272.63,Lower middle income,78.4
2051,SYC,2013,3.57848961,Seychelles,Sub-Saharan Africa,530.31,High income,14.6
2052,SYR,2013,3.25453108,Syrian Arab Republic,Middle East & North Africa,68.83,Lower middle income,17.9
2053,TCD,2013,3.41745392,Chad,Sub-Saharan Africa,33.67,Low income,138.1
2054,TGO,2013,5.11926485,Togo,Sub-Saharan Africa,32.14,Low income,82.9
2055,THA,2013,4.004047293,Thailand,East Asia & Pacific,229.88,Upper middle income,13.4
2056,TJK,2013,6.75199215,Tajikistan,Europe & Central Asia,70.8,Lower middle income,47.6
2057,TKM,2013,2.12069027,Turkmenistan,Europe & Central Asia,165.98,Upper middle income,56.3
2058,TLS,2013,1.28677234,Timor-Leste,East Asia & Pacific,56.6,Lower middle income,55.5
2059,TON,2013,4.98418762,Tonga,East Asia & Pacific,205.21,Upper middle income,17.4
2060,TTO,2013,5.98343264,Trinidad and Tobago,Latin America & Caribbean,1084.36,High income,20.4
2061,TUN,2013,7.26466474,Tunisia,Middle East & North Africa,309.47,Lower middle income,15.2
2062,TUR,2013,5.384456,Turkey,Europe & Central Asia,588.2,Upper middle income,15.5
2063,TUV,2013,16.61044357,Tuvalu,East Asia & Pacific,649.48,Upper middle income,27.9
2064,TZA,2013,5.56967822,Tanzania,Sub-Saharan Africa,49.17,Low income,63.4
2065,UGA,2013,7.47352248,Uganda,Sub-Saharan Africa,52.03,Low income,65.0
2066,UKR,2013,7.66658213,Ukraine,Europe & Central Asia,311.16,Lower middle income,10.2
2067,URY,2013,8.67769884,Uruguay,Latin America & Caribbean,1464.75,High income,9.7
2068,USA,2013,16.89772211,United States,North America,8987.9,High income,6.9
2069,UZB,2013,6.31652519,Uzbekistan,Europe & Central Asia,123.49,Lower middle income,29.6
2070,VCT,2013,5.2086,St. Vincent and the Grenadines,Latin America & Caribbean,342.49,Upper middle income,18.6
2071,VEN,2013,4.93680816,"Venezuela, RB",Latin America & Caribbean,605.5,Upper middle income,17.0
2072,VNM,2013,7.16550866,Vietnam,East Asia & Pacific,134.26,Lower middle income,22.6
2073,VUT,2013,3.92031081,Vanuatu,East Asia & Pacific,124.16,Lower middle income,29.1
2074,WSM,2013,6.90784194,Samoa,East Asia & Pacific,288.79,Upper middle income,18.4
2075,YEM,2013,5.77556499,"Yemen, Rep.",Middle East & North Africa,78.52,Lower middle income,55.3
2076,ZAF,2013,8.77541891,South Africa,Sub-Saharan Africa,601.37,Upper middle income,46.0
2077,ZMB,2013,4.99279017,Zambia,Sub-Saharan Africa,87.83,Lower middle income,72.9
2078,ZWE,2013,6.88119338,Zimbabwe,Sub-Saharan Africa,62.31,Low income,70.0
2079,AFG,2014,8.18227382,Afghanistan,South Asia,56.57,Low income,76.1
2080,AGO,2014,3.30698293,Angola,Sub-Saharan Africa,179.36,Lower middle income,91.2
2081,ALB,2014,5.88310543,Albania,Europe & Central Asia,272.2,Upper middle income,14.4
2082,AND,2014,8.12713561,Andorra,Europe & Central Asia,3746.33,High income,2.9
2083,ARE,2014,3.64398564,United Arab Emirates,Middle East & North Africa,1610.8,High income,7.9
2084,ARG,2014,4.78591616,Argentina,Latin America & Caribbean,605.19,Upper middle income,12.1
2085,ARM,2014,4.48014942,Armenia,Europe & Central Asia,161.55,Lower middle income,14.7
2086,ATG,2014,5.54168311,Antigua and Barbuda,Latin America & Caribbean,773.71,High income,9.0
2087,AUS,2014,9.42230024,Australia,East Asia & Pacific,6031.11,High income,4.0
2088,AUT,2014,11.20547328,Austria,Europe & Central Asia,5580.49,High income,3.7
2089,AZE,2014,6.036863200000001,Azerbaijan,Europe & Central Asia,471.41,Upper middle income,33.2
2090,BDI,2014,7.53556539,Burundi,Sub-Saharan Africa,21.55,Low income,77.9
2091,BEL,2014,10.594750900000001,Belgium,Europe & Central Asia,4884.07,High income,4.1
2092,BEN,2014,4.59429651,Benin,Sub-Saharan Africa,37.89,Low income,102.8
2093,BFA,2014,4.96026323,Burkina Faso,Sub-Saharan Africa,35.2,Low income,92.8
2094,BGD,2014,2.81899856,Bangladesh,South Asia,30.83,Lower middle income,38.6
2095,BGR,2014,8.44291326,Bulgaria,Europe & Central Asia,661.85,Upper middle income,8.8
2096,BHR,2014,4.98079638,Bahrain,Middle East & North Africa,1242.84,High income,7.8
2097,BHS,2014,7.74236489,"Bahamas, The",Latin America & Caribbean,1720.16,High income,11.5
2098,BIH,2014,9.57201597,Bosnia and Herzegovina,Europe & Central Asia,463.64,Upper middle income,6.1
2099,BLR,2014,5.68772158,Belarus,Europe & Central Asia,450.21,Upper middle income,4.2
2100,BLZ,2014,5.78895004,Belize,Latin America & Caribbean,278.58,Upper middle income,16.3
2101,BOL,2014,6.33482729,Bolivia,Latin America & Caribbean,208.78,Lower middle income,39.6
2102,BRA,2014,8.32283359,Brazil,Latin America & Caribbean,947.43,Upper middle income,16.4
2103,BRB,2014,7.469303,Barbados,Latin America & Caribbean,1146.04,High income,13.0
2104,BRN,2014,2.64816289,Brunei Darussalam,East Asia & Pacific,957.61,High income,10.1
2105,BTN,2014,3.57301481,Bhutan,South Asia,88.79,Lower middle income,35.1
2106,BWA,2014,5.41200262,Botswana,Sub-Saharan Africa,385.31,Upper middle income,44.6
2107,CAF,2014,4.20022213,Central African Republic,Sub-Saharan Africa,15.59,Low income,133.6
2108,CAN,2014,10.449582000000001,Canada,North America,5291.75,High income,5.2
2109,CHE,2014,11.65926872,Switzerland,Europe & Central Asia,9673.52,High income,4.2
2110,CHL,2014,7.78585767,Chile,Latin America & Caribbean,1137.36,High income,8.5
2111,CHN,2014,5.54822768,China,East Asia & Pacific,419.73,Upper middle income,11.5
2112,CIV,2014,5.71627357,Cote d'Ivoire,Sub-Saharan Africa,88.37,Lower middle income,98.3
2113,CMR,2014,4.10367158,Cameroon,Sub-Saharan Africa,58.65,Lower middle income,87.5
2114,COD,2014,4.32823361,"Congo, Dem. Rep.",Sub-Saharan Africa,19.05,Low income,101.0
2115,COG,2014,5.15141136,"Congo, Rep.",Sub-Saharan Africa,161.64,Lower middle income,56.5
2116,COL,2014,7.20129855,Colombia,Latin America & Caribbean,569.19,Upper middle income,16.3
2117,COM,2014,6.74764314,Comoros,Sub-Saharan Africa,56.76,Low income,78.3
2118,CPV,2014,4.75969597,Cabo Verde,Sub-Saharan Africa,173.31,Lower middle income,23.0
2119,CRI,2014,9.31311229,Costa Rica,Latin America & Caribbean,970.0,Upper middle income,9.4
2120,CUB,2014,11.05880043,Cuba,Latin America & Caribbean,816.62,Upper middle income,5.7
2121,CYP,2014,7.36761162,Cyprus,Europe & Central Asia,1819.11,High income,2.9
2122,CZE,2014,7.41091154,Czech Republic,Europe & Central Asia,1378.52,High income,3.1
2123,DEU,2014,11.29700067,Germany,Europe & Central Asia,5410.63,High income,3.9
2124,DJI,2014,10.56825612,Djibouti,Middle East & North Africa,190.76,Lower middle income,68.2
2125,DMA,2014,5.48583257,Dominica,Latin America & Caribbean,407.81,Upper middle income,31.4
2126,DNK,2014,10.80495696,Denmark,Europe & Central Asia,6463.24,High income,4.2
2127,DOM,2014,4.37577756,Dominican Republic,Latin America & Caribbean,268.99,Upper middle income,32.2
2128,DZA,2014,7.20717804,Algeria,Middle East & North Africa,361.73,Upper middle income,25.6
2129,ECU,2014,9.16108824,Ecuador,Latin America & Caribbean,579.19,Upper middle income,22.2
2130,EGY,2014,5.64211505,"Egypt, Arab Rep.",Middle East & North Africa,177.77,Lower middle income,24.7
2131,ERI,2014,3.33829318,Eritrea,Sub-Saharan Africa,25.2,Low income,47.6
2132,ESP,2014,9.02988651,Spain,Europe & Central Asia,2658.27,High income,3.4
2133,EST,2014,6.37929421,Estonia,Europe & Central Asia,1248.28,High income,3.3
2134,ETH,2014,4.88431325,Ethiopia,Sub-Saharan Africa,26.65,Low income,64.4
2135,FIN,2014,9.67990894,Finland,Europe & Central Asia,4612.29,High income,2.5
2136,FJI,2014,4.48749874,Fiji,East Asia & Pacific,204.01,Upper middle income,23.0
2137,FRA,2014,11.53951975,France,Europe & Central Asia,4958.99,High income,4.0
2138,FSM,2014,13.70691454,"Micronesia, Fed. Sts.",East Asia & Pacific,414.99,Lower middle income,35.4
2139,GAB,2014,3.43747162,Gabon,Sub-Saharan Africa,321.33,Upper middle income,53.0
2140,GBR,2014,9.11547172,United Kingdom,Europe & Central Asia,3934.82,High income,4.5
2141,GEO,2014,7.416659200000001,Georgia,Europe & Central Asia,302.6,Lower middle income,12.3
2142,GHA,2014,3.55729189,Ghana,Sub-Saharan Africa,57.89,Lower middle income,63.4
2143,GIN,2014,5.64479793,Guinea,Sub-Saharan Africa,30.46,Low income,95.2
2144,GMB,2014,7.34040076,"Gambia, The",Sub-Saharan Africa,30.72,Low income,69.9
2145,GNB,2014,5.59313736,Guinea-Bissau,Sub-Saharan Africa,37.28,Low income,94.9
2146,GNQ,2014,3.80407904,Equatorial Guinea,Sub-Saharan Africa,663.05,Upper middle income,97.1
2147,GRC,2014,8.08426702,Greece,Europe & Central Asia,1743.04,High income,3.9
2148,GRD,2014,6.09761403,Grenada,Latin America & Caribbean,505.83,Upper middle income,15.5
2149,GTM,2014,6.20230127,Guatemala,Latin America & Caribbean,232.63,Lower middle income,30.5
2150,GUY,2014,5.247803500000001,Guyana,Latin America & Caribbean,221.78,Upper middle income,34.4
2151,HND,2014,8.72268046,Honduras,Latin America & Caribbean,212.32,Lower middle income,20.1
2152,HRV,2014,7.80324176,Croatia,Europe & Central Asia,1050.33,Upper middle income,4.9
2153,HTI,2014,7.55565419,Haiti,Latin America & Caribbean,61.46,Low income,71.0
2154,HUN,2014,7.40078093,Hungary,Europe & Central Asia,1036.62,High income,5.5
2155,IDN,2014,2.84686016,Indonesia,East Asia & Pacific,99.41,Lower middle income,28.3
2156,IND,2014,4.68508833,India,South Asia,74.99,Lower middle income,47.7
2157,IRL,2014,7.78319657,Ireland,Europe & Central Asia,4239.15,High income,3.8
2158,IRN,2014,6.8949223,"Iran, Islamic Rep.",Middle East & North Africa,350.74,Upper middle income,16.3
2159,IRQ,2014,5.53887318,Iraq,Middle East & North Africa,292.0,Upper middle income,33.2
2160,ISL,2014,8.85916593,Iceland,Europe & Central Asia,4661.62,High income,2.3
2161,ISR,2014,7.80830808,Israel,Middle East & North Africa,2910.29,High income,3.9
2162,ITA,2014,9.24791783,Italy,Europe & Central Asia,3257.75,High income,3.6
2163,JAM,2014,5.36152479,Jamaica,Latin America & Caribbean,266.19,Upper middle income,16.3
2164,JOR,2014,7.45299586,Jordan,Middle East & North Africa,358.91,Lower middle income,18.7
2165,JPN,2014,10.22874408,Japan,East Asia & Pacific,3702.95,High income,2.8
2166,KAZ,2014,4.35593983,Kazakhstan,Europe & Central Asia,538.78,Upper middle income,14.0
2167,KEN,2014,5.72029126,Kenya,Sub-Saharan Africa,77.7,Lower middle income,53.5
2168,KGZ,2014,6.48376219,Kyrgyz Republic,Europe & Central Asia,81.57,Lower middle income,23.5
2169,KHM,2014,5.67563855,Cambodia,East Asia & Pacific,61.28,Lower middle income,33.7
2170,KIR,2014,10.21295042,Kiribati,East Asia & Pacific,154.17,Lower middle income,57.4
2171,KNA,2014,5.08036532,St. Kitts and Nevis,Latin America & Caribbean,770.54,High income,10.0
2172,KOR,2014,7.37311255,"Korea, Rep.",East Asia & Pacific,2060.25,High income,3.6
2173,KWT,2014,3.04236844,Kuwait,Middle East & North Africa,1385.78,High income,9.1
2174,LAO,2014,1.86554551,Lao PDR,East Asia & Pacific,32.57,Lower middle income,68.5
2175,LBN,2014,6.39370883,Lebanon,Middle East & North Africa,568.71,Upper middle income,8.7
2176,LBR,2014,10.03633328,Liberia,Sub-Saharan Africa,46.27,Low income,73.0
2177,LBY,2014,4.96893503,Libya,Middle East & North Africa,371.72,Upper middle income,13.9
2178,LCA,2014,6.71904145,St. Lucia,Latin America & Caribbean,499.57,Upper middle income,14.0
2179,LKA,2014,3.50335011,Sri Lanka,South Asia,127.33,Lower middle income,9.9
2180,LSO,2014,10.61767672,Lesotho,Sub-Saharan Africa,105.11,Lower middle income,98.3
2181,LTU,2014,6.55211709,Lithuania,Europe & Central Asia,1063.42,High income,4.9
2182,LUX,2014,6.93787356,Luxembourg,Europe & Central Asia,8137.52,High income,2.5
2183,LVA,2014,5.88069354,Latvia,Europe & Central Asia,920.7,High income,5.5
2184,MAR,2014,5.90777806,Morocco,Middle East & North Africa,190.05,Lower middle income,29.0
2185,MCO,2014,4.337683,Monaco,Europe & Central Asia,8148.81,High income,3.6
2186,MDA,2014,10.32365569,Moldova,Europe & Central Asia,228.85,Lower middle income,16.4
2187,MDG,2014,3.04135502,Madagascar,Sub-Saharan Africa,13.67,Low income,50.5
2188,MDV,2014,13.73352009,Maldives,South Asia,1165.13,Upper middle income,9.5
2189,MEX,2014,6.29642103,Mexico,Latin America & Caribbean,677.19,Upper middle income,15.4
2190,MHL,2014,17.13572274,Marshall Islands,East Asia & Pacific,625.2,Upper middle income,37.2
2191,MKD,2014,6.47637457,"Macedonia, FYR",Europe & Central Asia,353.93,Upper middle income,11.5
2192,MLI,2014,6.86216649,Mali,Sub-Saharan Africa,47.77,Low income,118.3
2193,MLT,2014,9.74992027,Malta,Middle East & North Africa,2470.6,High income,6.9
2194,MMR,2014,2.27575459,Myanmar,East Asia & Pacific,20.29,Lower middle income,54.8
2195,MNE,2014,6.41654268,Montenegro,Europe & Central Asia,457.66,Upper middle income,4.6
2196,MNG,2014,4.73034173,Mongolia,East Asia & Pacific,195.33,Lower middle income,19.8
2197,MOZ,2014,6.97558186,Mozambique,Sub-Saharan Africa,42.0,Low income,79.9
2198,MRT,2014,3.77269904,Mauritania,Sub-Saharan Africa,48.84,Lower middle income,86.7
2199,MUS,2014,4.80954464,Mauritius,Sub-Saharan Africa,482.45,Upper middle income,14.7
2200,MWI,2014,11.37795606,Malawi,Sub-Saharan Africa,29.02,Low income,63.3
2201,MYS,2014,4.16907804,Malaysia,East Asia & Pacific,455.83,Upper middle income,8.1
2202,NAM,2014,8.92868766,Namibia,Sub-Saharan Africa,499.02,Upper middle income,48.4
2203,NER,2014,5.82129922,Niger,Sub-Saharan Africa,24.4,Low income,99.2
2204,NGA,2014,3.66879844,Nigeria,Sub-Saharan Africa,117.52,Lower middle income,111.6
2205,NIC,2014,9.04013941,Nicaragua,Latin America & Caribbean,177.46,Lower middle income,21.0
2206,NLD,2014,10.89729305,Netherlands,Europe & Central Asia,5693.86,High income,4.0
2207,NOR,2014,9.71971755,Norway,Europe & Central Asia,9522.22,High income,2.8
2208,NPL,2014,5.797226,Nepal,South Asia,39.87,Low income,38.0
2209,NRU,2014,3.32664948,Nauru,East Asia & Pacific,516.44,Upper middle income,36.5
2210,NZL,2014,11.0296101,New Zealand,East Asia & Pacific,4896.35,High income,5.7
2211,OMN,2014,3.55393969,Oman,Middle East & North Africa,675.04,High income,11.0
2212,PAK,2014,2.61391631,Pakistan,South Asia,36.15,Lower middle income,83.3
2213,PAN,2014,8.0257236,Panama,Latin America & Caribbean,958.98,Upper middle income,17.4
2214,PER,2014,5.47303468,Peru,Latin America & Caribbean,358.58,Upper middle income,16.6
2215,PHL,2014,4.7099852,Philippines,East Asia & Pacific,135.2,Lower middle income,28.8
2216,PLW,2014,9.02153343,Palau,East Asia & Pacific,1150.3,High income,17.0
2217,PNG,2014,4.26357082,Papua New Guinea,East Asia & Pacific,92.36,Lower middle income,57.9
2218,POL,2014,6.35024637,Poland,Europe & Central Asia,910.28,High income,5.0
2219,PRT,2014,9.50107564,Portugal,Europe & Central Asia,2096.82,High income,3.6
2220,PRY,2014,9.81442131,Paraguay,Latin America & Caribbean,464.09,Upper middle income,21.2
2221,QAT,2014,2.18706236,Qatar,Middle East & North Africa,2106.36,High income,8.6
2222,ROU,2014,5.56500913,Romania,Europe & Central Asia,556.81,Upper middle income,9.5
2223,RUS,2014,7.07040825,Russian Federation,Europe & Central Asia,892.85,Upper middle income,8.3
2224,RWA,2014,7.53155111,Rwanda,Sub-Saharan Africa,52.48,Low income,43.4
2225,SAU,2014,4.68408481,Saudi Arabia,Middle East & North Africa,1147.45,High income,13.8
2226,SDN,2014,8.42877471,Sudan,Sub-Saharan Africa,129.84,Lower middle income,69.0
2227,SEN,2014,4.66497201,Senegal,Sub-Saharan Africa,49.53,Low income,52.3
2228,SGP,2014,4.92279194,Singapore,East Asia & Pacific,2752.32,High income,2.7
2229,SLB,2014,5.05106254,Solomon Islands,East Asia & Pacific,102.24,Lower middle income,26.8
2230,SLE,2014,11.08990224,Sierra Leone,Sub-Saharan Africa,85.91,Low income,124.9
2231,SLV,2014,6.77240285,El Salvador,Latin America & Caribbean,279.65,Lower middle income,16.1
2232,SMR,2014,6.12906486,San Marino,Europe & Central Asia,3459.07,High income,3.0
2233,SRB,2014,10.36881192,Serbia,Europe & Central Asia,632.92,Upper middle income,6.6
2234,STP,2014,8.35346606,Sao Tome and Principe,Sub-Saharan Africa,165.55,Lower middle income,36.8
2235,SUR,2014,5.68746988,Suriname,Latin America & Caribbean,588.63,Upper middle income,21.3
2236,SVK,2014,8.05404755,Slovak Republic,Europe & Central Asia,1454.81,High income,6.2
2237,SVN,2014,9.23388628,Slovenia,Europe & Central Asia,2160.75,High income,2.5
2238,SWE,2014,11.92983965,Sweden,Europe & Central Asia,6807.72,High income,2.9
2239,SWZ,2014,9.25193954,Swaziland,Sub-Saharan Africa,247.9,Lower middle income,74.1
2240,SYC,2014,3.36981689,Seychelles,Sub-Saharan Africa,494.13,High income,14.6
2241,SYR,2014,3.25453108,Syrian Arab Republic,Middle East & North Africa,66.45,Lower middle income,17.8
2242,TCD,2014,3.6211644,Chad,Sub-Saharan Africa,37.1,Low income,134.5
2243,TGO,2014,5.24687674,Togo,Sub-Saharan Africa,33.89,Low income,80.4
2244,THA,2014,4.122164481,Thailand,East Asia & Pacific,227.52,Upper middle income,13.0
2245,TJK,2014,6.880884,Tajikistan,Europe & Central Asia,76.39,Lower middle income,46.0
2246,TKM,2014,2.06738625,Turkmenistan,Europe & Central Asia,186.72,Upper middle income,54.5
2247,TLS,2014,1.47530345,Timor-Leste,East Asia & Pacific,57.08,Lower middle income,53.5
2248,TON,2014,5.17677064,Tonga,East Asia & Pacific,212.98,Upper middle income,17.1
2249,TTO,2014,5.93319696,Trinidad and Tobago,Latin America & Caribbean,1136.31,High income,19.8
2250,TUN,2014,7.00385794,Tunisia,Middle East & North Africa,305.31,Lower middle income,14.6
